"id","jahr_an_anno","plz_npa","verbund_communaute_comunita","anzahl_nombre_quantita","flag","geo_point_2d"
"9410",2017,1786,"Libero",4,3,"46.9706813925, 7.11393516456"
"9411",2017,1950,"Libero",4,3,"46.2288839552, 7.35651896485"
"9412",2017,1967,"Libero",4,3,"46.2353219369, 7.40508930157"
"9413",2017,2052,"Libero",4,3,"47.0706587515, 6.87431298387"
"9414",2017,2073,"Libero",4,3,"47.0735462638, 7.0143895205"
"9415",2017,2512,"Libero",4,3,"47.1230822201, 7.19733740116"
"9416",2017,2513,"Libero",23,NA,"47.1066342944, 7.16461659961"
"9417",2017,2535,"Libero",4,3,"47.1708939833, 7.25532549517"
"9418",2017,2542,"Libero",107,NA,"47.17521599, 7.32896946857"
"9419",2017,2556,"Libero",4,3,"47.1336863832, 7.32785508451"
"9420",2017,2558,"Libero",53,NA,"47.1185086187, 7.28604171357"
"9421",2017,2560,"Libero",292,NA,"47.1256970099, 7.24190323839"
"9422",2017,2562,"Libero",130,NA,"47.1148068563, 7.25998795125"
"9423",2017,2572,"Libero",139,NA,"47.0856565937, 7.21248582454"
"9424",2017,2604,"Libero",27,NA,"47.1900799596, 7.21867289721"
"9425",2017,2606,"Libero",29,NA,"47.1940676813, 7.14220962467"
"9426",2017,2607,"Libero",4,3,"47.1906674909, 7.10800947459"
"9427",2017,2612,"Libero",4,3,"47.1696826165, 7.04889035347"
"9428",2017,2613,"Libero",4,3,"47.1504797322, 7.03180275244"
"9429",2017,2616,"Libero",4,3,"47.1169821731, 6.89114032848"
"9430",2017,2714,"Libero",4,3,"47.2570725872, 7.09742978335"
"9431",2017,2716,"Libero",4,3,"47.2741009367, 7.21879873129"
"9432",2017,2736,"Libero",4,3,"47.2328193035, 7.30855231047"
"9433",2017,2743,"Libero",4,3,"47.2668445144, 7.40849973387"
"9434",2017,2744,"Libero",4,3,"47.2918798393, 7.40508444806"
"9435",2017,3011,"Libero",570,NA,"46.954926064, 7.46282234252"
"9436",2017,3036,"Libero",99,NA,"46.995300653, 7.26894648962"
"9437",2017,3049,"Libero",83,NA,"46.9948161221, 7.33722561902"
"9438",2017,3052,"Libero",1257,NA,"46.9972269919, 7.45570035106"
"9439",2017,3054,"Libero",201,NA,"47.0371465726, 7.37422911066"
"9440",2017,3077,"Libero",4,3,"46.930893136, 7.60134412256"
"9441",2017,3078,"Libero",4,3,"46.9184425862, 7.58597743913"
"9442",2017,3095,"Libero",576,NA,"46.9260191539, 7.43510682991"
"9443",2017,3111,"Libero",4,3,"46.8738826088, 7.58790788286"
"9444",2017,3113,"Libero",230,NA,"46.9010515529, 7.54593441842"
"9445",2017,3114,"Libero",135,NA,"46.846495081, 7.57985660023"
"9446",2017,3115,"Libero",36,NA,"46.8476412153, 7.54287950878"
"9447",2017,3123,"Libero",821,NA,"46.894540437, 7.50841509472"
"9448",2017,3125,"Libero",126,NA,"46.860626954, 7.49435442603"
"9449",2017,3148,"Libero",57,NA,"46.8478722218, 7.36384469924"
"9450",2017,3159,"Libero",4,3,"46.7854368729, 7.32275179608"
"9451",2017,3173,"Libero",151,NA,"46.9149099242, 7.35769790695"
"9452",2017,3174,"Libero",169,NA,"46.8980572007, 7.35089615121"
"9453",2017,3177,"Libero",121,NA,"46.9117728563, 7.24419050319"
"9454",2017,3215,"Libero",4,3,"46.9445611474, 7.19952035453"
"9455",2017,3233,"Libero",4,3,"47.0252080936, 7.07878825118"
"9456",2017,3236,"Libero",4,3,"46.9977294208, 7.06014370594"
"9457",2017,3253,"Libero",107,NA,"47.1101054664, 7.39218342485"
"9458",2017,3254,"Libero",60,NA,"47.1058490698, 7.43568823214"
"9459",2017,3258,"Libero",4,3,""
"9460",2017,3267,"Libero",60,NA,"47.0278576829, 7.32407248806"
"9461",2017,3272,"Libero",20,NA,"47.0717221673, 7.22103437277"
"9462",2017,3293,"Libero",31,NA,"47.1242516644, 7.34869190016"
"9463",2017,3294,"Libero",66,NA,"47.1429847087, 7.37059871863"
"9464",2017,3302,"Libero",326,NA,"47.0114650976, 7.48548011864"
"9465",2017,3305,"Libero",26,NA,"47.0718717676, 7.45586720853"
"9466",2017,3322,"Libero",532,NA,"47.024561327, 7.52148973752"
"9467",2017,3325,"Libero",30,NA,"47.0280165602, 7.55790877329"
"9468",2017,3362,"Libero",27,NA,"47.1874046427, 7.68493828743"
"9469",2017,3367,"Libero",4,3,"47.15480765, 7.74311710846"
"9470",2017,3377,"Libero",4,3,"47.2284274923, 7.68448379459"
"9471",2017,3414,"Libero",80,NA,"47.0215762405, 7.60950413996"
"9472",2017,3427,"Libero",86,NA,"47.1252979029, 7.56447945364"
"9473",2017,3439,"Libero",4,3,"46.9914930653, 7.7483659625"
"9474",2017,3453,"Libero",33,NA,"47.0103906505, 7.78475593071"
"9475",2017,3454,"Libero",38,NA,"47.0390127732, 7.75112180521"
"9476",2017,3464,"Libero",4,3,"47.0951982049, 7.73865914285"
"9477",2017,3533,"Libero",4,3,"46.8901411133, 7.70182950986"
"9478",2017,3535,"Libero",4,3,"46.9305436807, 7.7493345666"
"9479",2017,3536,"Libero",4,3,"46.9054094654, 7.78633944775"
"9480",2017,3552,"Libero",36,NA,"46.9413040044, 7.8274580946"
"9481",2017,3553,"Libero",31,NA,"46.9775001909, 7.82696352938"
"9482",2017,3617,"Libero",4,3,"46.7991359884, 7.65591528943"
"9483",2017,3629,"Libero",58,NA,"46.8138910957, 7.58049853276"
"9484",2017,3646,"Libero",4,3,"46.7083541396, 7.64625125745"
"9485",2017,3652,"Libero",4,3,"46.7420888685, 7.66378966427"
"9486",2017,3656,"Libero",4,3,"46.7388359591, 7.69578397994"
"9487",2017,3662,"Libero",4,3,"46.7916772699, 7.54013123123"
"9488",2017,3663,"Libero",4,3,"46.7766954302, 7.53684129169"
"9489",2017,3664,"Libero",4,3,"46.7933286748, 7.50418934026"
"9490",2017,3665,"Libero",4,3,"46.7607034618, 7.49381622773"
"9491",2017,3758,"Libero",4,3,"46.6736803949, 7.59029532087"
"9492",2017,3764,"Libero",4,3,"46.6674545086, 7.47797048587"
"9493",2017,3778,"Libero",4,3,"46.5213009897, 7.27237790465"
"9494",2017,3914,"Libero",4,3,"46.4216584213, 7.98472439142"
"9495",2017,3940,"Libero",4,3,"46.3401532657, 7.76503001841"
"9496",2017,4052,"Libero",4,3,"47.5236448154, 7.59645046616"
"9497",2017,4323,"Libero",4,3,"47.5694123358, 7.89892576941"
"9498",2017,4513,"Libero",85,NA,"47.2229648878, 7.51631167091"
"9499",2017,4523,"Libero",4,3,"47.2483909952, 7.56995525322"
"9500",2017,4533,"Libero",34,NA,"47.233263982, 7.57106080901"
"9501",2017,4534,"Libero",21,NA,"47.2364104576, 7.60168922407"
"9502",2017,4552,"Libero",160,NA,"47.1933221957, 7.59065521494"
"9503",2017,4554,"Libero",24,NA,"47.1847345712, 7.63670326823"
"9504",2017,4556,"Libero",86,NA,"47.1604835208, 7.68741084196"
"9505",2017,4562,"Libero",236,NA,"47.1840340487, 7.55075424906"
"9506",2017,4571,"Libero",43,NA,"47.1611370392, 7.49484788083"
"9507",2017,4573,"Libero",112,NA,"47.1737618994, 7.52872481929"
"9508",2017,4574,"Libero",4,3,"47.1927475965, 7.50249658753"
"9509",2017,4577,"Libero",28,NA,"47.1403415386, 7.46064541478"
"9510",2017,4587,"Libero",28,NA,"47.1308337495, 7.50182243996"
"9511",2017,4616,"Libero",4,3,"47.3223215169, 7.85834499846"
"9512",2017,4623,"Libero",4,3,"47.2985083239, 7.80180974041"
"9513",2017,4626,"Libero",4,3,"47.2900270817, 7.77917298178"
"9514",2017,4704,"Libero",59,NA,"47.267555238, 7.70473951215"
"9515",2017,4710,"Libero",28,NA,"47.3157082214, 7.70129499013"
"9516",2017,4900,"Libero",199,NA,"47.2171654025, 7.79559385188"
"9517",2017,4932,"Libero",20,NA,"47.1835547319, 7.8007925861"
"9518",2017,4937,"Libero",4,3,"47.131348208, 7.76541318357"
"9519",2017,4944,"Libero",4,3,"47.1371367323, 7.83929768558"
"9520",2017,5000,"Libero",4,3,"47.3898267481, 8.04911953084"
"9521",2017,5412,"Libero",4,3,"47.4988780033, 8.24034180492"
"9522",2017,5728,"Libero",4,3,"47.268970181, 8.14251986984"
"9523",2017,6005,"Libero",4,3,"47.0276763273, 8.34157515882"
"9524",2017,6153,"Libero",4,3,"47.1090122511, 7.8942899703"
"9525",2017,6208,"Libero",4,3,"47.1554245484, 8.10884817373"
"9526",2017,6373,"Libero",4,3,"46.9958385539, 8.43055530576"
"9527",2017,6614,"Libero",4,3,"46.1342302551, 8.73657734253"
"9528",2017,6648,"Libero",4,3,"46.1745309147, 8.82557474448"
"9529",2017,8001,"Libero",4,3,"47.3734521572, 8.54285195468"
"9530",2017,8045,"Libero",4,3,"47.3544584482, 8.51002409946"
"9531",2017,8126,"Libero",4,3,"47.3355117911, 8.62731430092"
"9532",2017,8180,"Libero",4,3,"47.5287102066, 8.54268355328"
"9533",2017,8302,"Libero",4,3,"47.4593931812, 8.58612714877"
"9534",2017,8404,"Libero",4,3,"47.5401737336, 8.76675626295"
"9535",2017,8500,"Libero",4,3,"47.5611820417, 8.89874909607"
"9536",2017,8600,"Libero",4,3,"47.3949712322, 8.62132475277"
"9537",2017,8610,"Libero",4,3,"47.3491786057, 8.72196075089"
"9538",2017,8703,"Libero",4,3,"47.3037074589, 8.60079252788"
"9539",2017,8807,"Libero",4,3,"47.2083322676, 8.7582368852"
"9540",2017,9000,"Libero",4,3,"47.4254786908, 9.36963859149"
"9541",2017,9043,"Libero",4,3,"47.4018004703, 9.47799200422"
"9542",2017,9430,"Libero",4,3,"47.4543065701, 9.6288858151"
"9543",2017,4056,"FlexTax Schafhausen",4,3,"47.5708404619, 7.57616231737"
"9544",2017,8213,"FlexTax Schafhausen",103,NA,"47.6833981035, 8.51295262958"
"9545",2017,8215,"FlexTax Schafhausen",83,NA,"47.7018650336, 8.4442824539"
"9546",2017,8216,"FlexTax Schafhausen",41,NA,"47.7152690252, 8.47448022108"
"9547",2017,8217,"FlexTax Schafhausen",75,NA,"47.6686687739, 8.46141935436"
"9548",2017,8226,"FlexTax Schafhausen",120,NA,"47.7499495914, 8.49587032005"
"9549",2017,8236,"FlexTax Schafhausen",52,NA,"47.7546789783, 8.64564376558"
"9550",2017,8264,"FlexTax Schafhausen",4,3,"47.6378590642, 8.87679414706"
"9551",2017,8267,"FlexTax Schafhausen",4,3,"47.6746920456, 9.02708601717"
"9552",2017,8355,"FlexTax Schafhausen",4,3,"47.4933566817, 8.90865807321"
"9553",2017,9038,"FlexTax Schafhausen",4,3,"47.4296274603, 9.48558487283"
"9554",2017,1696,"A-Welle",4,3,"46.7055008415, 7.05693597748"
"9555",2017,2822,"A-Welle",4,3,"47.3685127334, 7.37977052612"
"9556",2017,3400,"A-Welle",4,3,"47.0574623799, 7.61936236649"
"9557",2017,4057,"A-Welle",4,3,"47.5781007236, 7.5956518508"
"9558",2017,4225,"A-Welle",4,3,"47.4265841833, 7.55060447818"
"9559",2017,4313,"A-Welle",4,3,"47.5668967479, 7.84990290865"
"9560",2017,4402,"A-Welle",4,3,"47.5022629336, 7.69811210476"
"9561",2017,4460,"A-Welle",4,3,"47.4584298925, 7.85957222067"
"9562",2017,4466,"A-Welle",4,3,"47.4744362806, 7.87939130029"
"9563",2017,4467,"A-Welle",4,3,"47.4717192262, 7.91875184928"
"9564",2017,4492,"A-Welle",4,3,"47.4467625623, 7.8907539318"
"9565",2017,4494,"A-Welle",4,3,"47.4315056863, 7.93835410781"
"9566",2017,4497,"A-Welle",4,3,"47.4333549224, 7.8814434942"
"9567",2017,4500,"A-Welle",4,3,"47.207528211, 7.53039085119"
"9568",2017,4653,"A-Welle",46,NA,"47.365558555, 7.95512866128"
"9569",2017,4710,"A-Welle",53,NA,"47.3157082214, 7.70129499013"
"9570",2017,4718,"A-Welle",40,NA,"47.3340551557, 7.75230591925"
"9571",2017,4719,"A-Welle",34,NA,"47.3476580545, 7.63463515693"
"9572",2017,4802,"A-Welle",71,NA,"47.2845810884, 7.92354057578"
"9573",2017,5001,"A-Welle",4,3,""
"9574",2017,5013,"A-Welle",105,NA,"47.3749754951, 7.9850185431"
"9575",2017,5014,"A-Welle",69,NA,"47.3554850157, 8.00062612676"
"9576",2017,5028,"A-Welle",4,3,"47.4867321006, 8.04447112311"
"9577",2017,5032,"A-Welle",152,NA,"47.406882298, 8.08467605547"
"9578",2017,5035,"A-Welle",158,NA,"47.3697177344, 8.04375304569"
"9579",2017,5057,"A-Welle",4,3,"47.2528607685, 8.03648558975"
"9580",2017,5058,"A-Welle",4,3,"47.2682935757, 8.01762736451"
"9581",2017,5064,"A-Welle",22,NA,"47.478473614, 7.96712245477"
"9582",2017,5078,"A-Welle",4,3,"47.4941505034, 8.11358939623"
"9583",2017,5106,"A-Welle",31,NA,"47.4332914965, 8.1496744682"
"9584",2017,5233,"A-Welle",4,3,"47.5178725165, 8.2325581199"
"9585",2017,5275,"A-Welle",4,3,"47.5756425011, 8.11471806974"
"9586",2017,5301,"A-Welle",4,3,"47.5166053684, 8.23903125771"
"9587",2017,5305,"A-Welle",4,3,"47.547502206, 8.29010312304"
"9588",2017,5314,"A-Welle",82,NA,"47.57062339, 8.23902468242"
"9589",2017,5317,"A-Welle",4,3,"47.5752514642, 8.19493759872"
"9590",2017,5330,"A-Welle",76,NA,"47.5872900116, 8.29303439981"
"9591",2017,5332,"A-Welle",4,3,"47.5684481335, 8.32286430917"
"9592",2017,5400,"A-Welle",809,NA,"47.4713646675, 8.29356647967"
"9593",2017,5405,"A-Welle",232,NA,"47.4558631581, 8.28615824795"
"9594",2017,5408,"A-Welle",186,NA,"47.481821052, 8.32461174123"
"9595",2017,5413,"A-Welle",176,NA,"47.4571629588, 8.25732188551"
"9596",2017,5432,"A-Welle",397,NA,"47.4454649549, 8.32621543729"
"9597",2017,5436,"A-Welle",226,NA,"47.448724933, 8.36481526896"
"9598",2017,5503,"A-Welle",44,NA,"47.3750368484, 8.14018350054"
"9599",2017,5506,"A-Welle",63,NA,"47.4137171187, 8.23529145727"
"9600",2017,5524,"A-Welle",83,NA,"47.3919528734, 8.29788972523"
"9601",2017,5525,"A-Welle",26,NA,"47.3704845788, 8.31217570115"
"9602",2017,5613,"A-Welle",4,3,"47.3321345547, 8.24632494956"
"9603",2017,5636,"A-Welle",4,3,"47.2478468166, 8.36482448593"
"9604",2017,5637,"A-Welle",74,NA,"47.2308094579, 8.34030772494"
"9605",2017,5645,"A-Welle",4,3,"47.1608302207, 8.37231295572"
"9606",2017,5727,"A-Welle",57,NA,"47.2997584056, 8.12697566751"
"9607",2017,5728,"A-Welle",26,NA,"47.268970181, 8.14251986984"
"9608",2017,5734,"A-Welle",103,NA,"47.2625064617, 8.1803483713"
"9609",2017,6212,"A-Welle",4,3,"47.1837712237, 8.05853558622"
"9610",2017,6214,"A-Welle",4,3,"47.1806992886, 8.13431396445"
"9611",2017,6215,"A-Welle",4,3,"47.2104420519, 8.20432335024"
"9612",2017,6300,"A-Welle",4,3,"47.142615227, 8.53308172677"
"9613",2017,6341,"A-Welle",4,3,""
"9614",2017,8112,"A-Welle",4,3,"47.4659070578, 8.3907857968"
"9615",2017,8115,"A-Welle",4,3,"47.4431453564, 8.39081554573"
"9616",2017,8158,"A-Welle",4,3,"47.4795514562, 8.4294841332"
"9617",2017,8180,"A-Welle",4,3,"47.5287102066, 8.54268355328"
"9618",2017,8303,"A-Welle",4,3,"47.4417545858, 8.6315724406"
"9619",2017,8800,"A-Welle",4,3,"47.2930265663, 8.56875740257"
"9620",2017,8820,"A-Welle",4,3,"47.2252965259, 8.66069667894"
"9621",2017,8905,"A-Welle",60,NA,"47.3247026706, 8.44228500943"
"9622",2017,8956,"A-Welle",78,NA,"47.4293541504, 8.34535149951"
"9623",2017,8964,"A-Welle",41,NA,"47.3697058126, 8.38584236469"
"9624",2017,8967,"A-Welle",35,NA,"47.3718946094, 8.35936917637"
"9625",2017,1004,"Arcobaleno",4,3,"46.5301292799, 6.61867759508"
"9626",2017,1007,"Arcobaleno",4,3,"46.489313156, 6.60782510441"
"9627",2017,1012,"Arcobaleno",4,3,"46.5284198123, 6.65741902748"
"9628",2017,3008,"Arcobaleno",4,3,"46.9452732391, 7.41651504436"
"9629",2017,3377,"Arcobaleno",4,3,"47.2284274923, 7.68448379459"
"9630",2017,4053,"Arcobaleno",4,3,"47.5419531104, 7.59737972104"
"9631",2017,5462,"Arcobaleno",4,3,"47.5400363264, 8.38813542529"
"9632",2017,6282,"Arcobaleno",4,3,""
"9633",2017,6410,"Arcobaleno",4,3,"47.0246727885, 8.52237364509"
"9634",2017,6562,"Arcobaleno",25,NA,"46.35269665, 9.22706996161"
"9635",2017,6592,"Arcobaleno",171,NA,"46.1558363451, 8.97726127201"
"9636",2017,6594,"Arcobaleno",82,NA,"46.1533988671, 8.92433268161"
"9637",2017,6596,"Arcobaleno",376,NA,"46.1762350105, 8.86607040233"
"9638",2017,6604,"Arcobaleno",4,3,""
"9639",2017,6635,"Arcobaleno",4,3,"46.3187232453, 8.80759848269"
"9640",2017,6646,"Arcobaleno",38,NA,"46.1934200702, 8.83970874179"
"9641",2017,6661,"Arcobaleno",23,NA,"46.2093971532, 8.65767819235"
"9642",2017,6677,"Arcobaleno",99,NA,"46.2403349601, 8.68806481498"
"9643",2017,6690,"Arcobaleno",45,NA,"46.4289936568, 8.50317580408"
"9644",2017,6703,"Arcobaleno",73,NA,"46.3274353713, 9.02232721876"
"9645",2017,6717,"Arcobaleno",50,NA,"46.484364315, 8.9749687371"
"9646",2017,6721,"Arcobaleno",94,NA,"46.422019929, 8.94940031599"
"9647",2017,6723,"Arcobaleno",42,NA,"46.479877156, 8.91836587234"
"9648",2017,6724,"Arcobaleno",29,NA,"46.4916867594, 8.90033623778"
"9649",2017,6742,"Arcobaleno",67,NA,"46.3721634406, 8.94686653866"
"9650",2017,6743,"Arcobaleno",92,NA,"46.3872426637, 8.92167350222"
"9651",2017,6744,"Arcobaleno",4,3,"46.3475549249, 8.89517089899"
"9652",2017,6746,"Arcobaleno",27,NA,"46.4548329954, 8.84738649736"
"9653",2017,6763,"Arcobaleno",30,NA,"46.5050584729, 8.76933431986"
"9654",2017,6773,"Arcobaleno",4,3,"46.472643431, 8.74696574365"
"9655",2017,6777,"Arcobaleno",56,NA,"46.5043372161, 8.72628111742"
"9656",2017,6803,"Arcobaleno",65,NA,"46.106228136, 8.95174503068"
"9657",2017,6808,"Arcobaleno",115,NA,"46.0712628899, 8.90760333447"
"9658",2017,6822,"Arcobaleno",108,NA,"45.9582909807, 8.9941068405"
"9659",2017,6827,"Arcobaleno",49,NA,"45.9266357635, 8.93875057308"
"9660",2017,6855,"Arcobaleno",305,NA,"45.8467380176, 8.93359656913"
"9661",2017,6864,"Arcobaleno",143,NA,"45.8811801505, 8.94105340678"
"9662",2017,6900,"Arcobaleno",5341,NA,"46.0138047702, 8.94481109938"
"9663",2017,6903,"Arcobaleno",4,3,""
"9664",2017,6907,"Arcobaleno",4,3,""
"9665",2017,6918,"Arcobaleno",136,NA,"45.9568795162, 8.908847191"
"9666",2017,6920,"Arcobaleno",4,3,""
"9667",2017,6925,"Arcobaleno",174,NA,"45.992900015, 8.92733855074"
"9668",2017,6932,"Arcobaleno",712,NA,"46.0102134371, 8.92858837648"
"9669",2017,6934,"Arcobaleno",294,NA,"46.016348482, 8.91388761138"
"9670",2017,6936,"Arcobaleno",46,NA,"46.0237847641, 8.89290951689"
"9671",2017,6938,"Arcobaleno",28,NA,"46.0616729921, 8.87227283943"
"9672",2017,6943,"Arcobaleno",293,NA,"46.0260497501, 8.93617813767"
"9673",2017,6949,"Arcobaleno",310,NA,"46.0412524143, 8.95783691806"
"9674",2017,6950,"Arcobaleno",160,NA,"46.0710902609, 8.96936055424"
"9675",2017,6977,"Arcobaleno",110,NA,"46.0065116866, 8.98156808749"
"9676",2017,6982,"Arcobaleno",467,NA,"46.0018028209, 8.9038445373"
"9677",2017,7000,"Arcobaleno",4,3,"46.8541762749, 9.53116818992"
"9678",2017,7503,"Arcobaleno",4,3,"46.5344960144, 9.8504601433"
"9679",2017,8006,"Arcobaleno",4,3,"47.3886511394, 8.55101209449"
"9680",2017,8045,"Arcobaleno",4,3,"47.3544584482, 8.51002409946"
"9681",2017,8050,"Arcobaleno",4,3,"47.4132553966, 8.55230875502"
"9682",2017,8630,"Arcobaleno",4,3,"47.2595071472, 8.86612996044"
"9683",2017,9830,"Arcobaleno",4,3,""
"9684",2018,1004,"Onde Verte",2,3,"46.5301292799, 6.61867759508"
"9685",2018,1006,"ZVV",3,3,"46.4924459199, 6.6357220308"
"9686",2018,1009,"ZVV",3,3,"46.4896031272, 6.65655341791"
"9687",2018,1015,"ZVV",3,3,"46.5205798758, 6.57759288047"
"9688",2018,1030,"ZVV",3,3,"46.5547041677, 6.55158434853"
"9689",2018,1055,"Onde Verte",2,3,"46.5994416382, 6.69256683347"
"9690",2018,1066,"OSTWIND",5,3,"46.5519808082, 6.66934031637"
"9691",2018,1081,"Onde Verte",2,3,"46.5825584986, 6.73134689835"
"9692",2018,1131,"Onde Verte",2,3,"46.4861773173, 6.49289200729"
"9693",2018,1162,"ZVV",3,3,"46.4695741852, 6.47006619988"
"9694",2018,1196,"ZVV",3,3,"46.4119399203, 6.28625041687"
"9695",2018,1197,"ZVV",3,3,"46.3933901625, 6.26325086593"
"9696",2018,1202,"Onde Verte",2,3,"46.2221619848, 6.14388770929"
"9697",2018,1202,"Passepartout",3,3,"46.2221619848, 6.14388770929"
"9698",2018,1203,"Onde Verte",2,3,"46.2090912476, 6.12285874994"
"9699",2018,1205,"Libero",4,3,"46.1973040765, 6.14109661155"
"9700",2018,1205,"Z-Pass Schwyz/Zug",4,3,"46.1973040765, 6.14109661155"
"9701",2018,1206,"ZVV",3,3,"46.1906601244, 6.15811381726"
"9702",2018,1216,"ZVV",3,3,"46.2252604422, 6.10687485652"
"9703",2018,1217,"Libero",4,3,"46.235168149, 6.07501152707"
"9704",2018,1225,"ZVV",3,3,"46.1989358845, 6.19821689349"
"9705",2018,1232,"Onde Verte",2,3,"46.1755651746, 6.08949420415"
"9706",2018,1245,"Libero",4,3,"46.2598399867, 6.19708399392"
"9707",2018,1245,"ZVV",3,3,"46.2598399867, 6.19708399392"
"9708",2018,1247,"Onde Verte",2,3,"46.2820846069, 6.22331639437"
"9709",2018,1260,"ZVV",3,3,"46.381573114, 6.23599028224"
"9710",2018,1292,"ZVV",3,3,"46.2386978163, 6.15177362981"
"9711",2018,1350,"Onde Verte",2,3,"46.7283249408, 6.54394268568"
"9712",2018,1410,"Onde Verte",2,3,"46.7051187543, 6.75979228666"
"9713",2018,1422,"Onde Verte",2,3,"46.813532507, 6.65368378069"
"9714",2018,1429,"ZVV",3,3,"46.8158352622, 6.61057720436"
"9715",2018,1443,"Onde Verte",2,3,"46.7950766518, 6.58531194328"
"9716",2018,1462,"Onde Verte",2,3,"46.8015052962, 6.73356871441"
"9717",2018,1470,"Onde Verte",2,3,"46.8227544928, 6.83280665649"
"9718",2018,1543,"Libero",4,3,"46.8737257933, 6.93330331245"
"9719",2018,1627,"Libero",4,3,"46.6196776142, 6.98576830335"
"9720",2018,1658,"Libero",4,3,"46.4724164237, 7.0487588919"
"9721",2018,1716,"Libero",4,3,"46.7382338355, 7.27065743676"
"9722",2018,1723,"ZVV",3,3,"46.7773063249, 7.15027503891"
"9723",2018,1728,"Libero",4,3,"46.7242985259, 7.10086711365"
"9724",2018,1730,"Onde Verte",2,3,"46.7567521513, 7.07933980616"
"9725",2018,1736,"Libero",4,3,"46.7393890054, 7.22166752323"
"9726",2018,1773,"Libero",4,3,"46.8421438623, 7.00603405126"
"9727",2018,1782,"ZVV",3,3,"46.8291706092, 7.12326456004"
"9728",2018,1786,"Libero",4,3,"46.9706813925, 7.11393516456"
"9729",2018,1787,"Libero",4,3,"46.9469678447, 7.06519101691"
"9730",2018,1794,"ZVV",3,3,"46.915437829, 7.15318333692"
"9731",2018,1796,"Onde Verte",2,3,"46.9058306341, 7.10565262211"
"9732",2018,1805,"ZVV",3,3,"46.4889651982, 6.84726601662"
"9733",2018,1868,"ZVV",3,3,"46.2706442652, 6.93777670245"
"9734",2018,1920,"Onde Verte",2,3,"46.1105906728, 7.0824872886"
"9735",2018,1934,"Onde Verte",2,3,"46.0517719274, 7.20747129276"
"9736",2018,1950,"Onde Verte",2,3,"46.2288839552, 7.35651896485"
"9737",2018,2000,"Libero",4,3,"46.9898317966, 6.94217951161"
"9738",2018,2016,"Onde Verte",318,NA,"46.9342097945, 6.8625786185"
"9739",2018,2019,"ZVV",3,3,"46.9715131591, 6.81458367454"
"9740",2018,2025,"Onde Verte",49,NA,"46.8979324607, 6.81002763516"
"9741",2018,2052,"Onde Verte",115,NA,"47.0706587515, 6.87431298387"
"9742",2018,2068,"Onde Verte",267,NA,"47.0117362679, 6.97662667485"
"9743",2018,2073,"Libero",4,3,"47.0735462638, 7.0143895205"
"9744",2018,2088,"Onde Verte",148,NA,"47.0503854702, 7.03757408667"
"9745",2018,2114,"Onde Verte",89,NA,"46.8961979784, 6.590076525"
"9746",2018,2124,"Onde Verte",2,3,"46.9394447042, 6.59963708652"
"9747",2018,2126,"Onde Verte",47,NA,"46.9157172967, 6.47558742641"
"9748",2018,2325,"Onde Verte",2,3,"47.1095424028, 6.77220833968"
"9749",2018,2333,"VagABOnd",5,3,"47.1255868508, 6.89668070255"
"9750",2018,2338,"VagABOnd",5,3,"47.2331447527, 6.99533079525"
"9751",2018,2340,"Onde Verte",37,NA,"47.2166394051, 6.94467371194"
"9752",2018,2345,"Onde Verte",22,NA,"47.2050133689, 6.9931361936"
"9753",2018,2345,"VagABOnd",20,NA,"47.2050133689, 6.9931361936"
"9754",2018,2363,"Onde Verte",2,3,"47.291734103, 7.04618089058"
"9755",2018,2363,"VagABOnd",5,3,"47.291734103, 7.04618089058"
"9756",2018,2400,"Onde Verte",580,NA,"47.0558618348, 6.76138161067"
"9757",2018,2406,"Onde Verte",2,3,"46.9569298359, 6.5257604645"
"9758",2018,2502,"Libero",1025,NA,"47.1502402418, 7.24817617397"
"9759",2018,2503,"VagABOnd",5,3,"47.133721108, 7.25605119391"
"9760",2018,2504,"Onde Verte",2,3,"47.1587268785, 7.28180119257"
"9761",2018,2513,"Libero",4,3,"47.1066342944, 7.16461659961"
"9762",2018,2514,"Onde Verte",2,3,"47.0918045114, 7.13973256738"
"9763",2018,2517,"Libero",55,NA,"47.1214840692, 7.11893557871"
"9764",2018,2518,"Onde Verte",2,3,"47.1222419217, 7.07554152684"
"9765",2018,2533,"Libero",263,NA,"47.1522838781, 7.23682142291"
"9766",2018,2537,"Libero",4,3,"47.1854276319, 7.29890025354"
"9767",2018,2543,"Libero",107,NA,"47.183340452, 7.36682282409"
"9768",2018,2552,"Libero",105,NA,"47.1430207339, 7.30407469445"
"9769",2018,2560,"ZVV",3,3,"47.1256970099, 7.24190323839"
"9770",2018,2560,"Libero",263,NA,"47.1256970099, 7.24190323839"
"9771",2018,2563,"Libero",127,NA,"47.1162375641, 7.2322823675"
"9772",2018,2563,"ZVV",3,3,"47.1162375641, 7.2322823675"
"9773",2018,2564,"Libero",56,NA,"47.1037015906, 7.24449627542"
"9774",2018,2577,"Libero",53,NA,"47.0219463167, 7.18008432163"
"9775",2018,2605,"Libero",120,NA,"47.1897403943, 7.18154915916"
"9776",2018,2605,"Onde Verte",2,3,"47.1897403943, 7.18154915916"
"9777",2018,2610,"Onde Verte",63,NA,"47.1321268467, 7.00576512126"
"9778",2018,2610,"Libero",36,NA,"47.1321268467, 7.00576512126"
"9779",2018,2612,"Libero",4,3,"47.1696826165, 7.04889035347"
